train_loss,train_accu,epoch,step,val_loss,val_accu
1.5148648023605347,0.0625,0,3,,
1.5168367624282837,0.0625,0,7,,
1.4866117238998413,0.15625,0,11,,
1.4455033540725708,0.21875,0,15,,
1.414974331855774,0.3125,0,19,,
1.406775951385498,0.28125,0,23,,
1.413172960281372,0.28125,0,27,,
1.3909543752670288,0.28125,0,31,,
1.300770878791809,0.5625,0,35,,
1.3113784790039062,0.4375,0,39,,
1.2539498805999756,0.53125,0,43,,
1.261484146118164,0.5,0,47,,
1.1993237733840942,0.5,0,51,,
1.1528815031051636,0.53125,0,55,,
1.1450754404067993,0.46875,0,59,,
1.1548166275024414,0.46875,0,63,,
1.144156575202942,0.5625,0,67,,
1.089080572128296,0.5,0,71,,
1.0713300704956055,0.53125,0,75,,
1.0306297540664673,0.6562500596046448,0,79,,
1.041935682296753,0.53125,0,83,,
1.0128018856048584,0.78125,0,87,,
1.0442776679992676,0.5625,0,91,,
0.8950991630554199,0.78125,0,95,,
1.0390031337738037,0.59375,0,99,,
1.0813841819763184,0.53125,0,103,,
0.8835741281509399,0.6875,0,107,,
0.9923334717750549,0.625,0,111,,
0.936625063419342,0.625,0,115,,
1.0220587253570557,0.6562500596046448,0,119,,
1.0175750255584717,0.59375,0,123,,
1.0532095432281494,0.59375,0,127,,
0.864814281463623,0.6562500596046448,0,131,,
1.0201865434646606,0.5,0,135,,
1.015371322631836,0.625,0,139,,
1.0510329008102417,0.59375,0,143,,
0.9731324315071106,0.71875,0,147,,
0.8529617786407471,0.78125,0,151,,
0.899065375328064,0.75,0,155,,
0.9294006824493408,0.6875,0,159,,
0.9908092617988586,0.59375,0,163,,
1.0446760654449463,0.75,0,167,,
0.887815535068512,0.6562500596046448,0,171,,
0.8827927708625793,0.78125,0,175,,
0.9449860453605652,0.75,0,179,,
0.8789006471633911,0.71875,0,183,,
0.8839064836502075,0.6875,0,187,,
0.8740202784538269,0.8125,0,191,,
1.0366125106811523,0.6875,0,195,,
0.8516726493835449,0.6562500596046448,0,199,,
0.9105669856071472,0.71875,0,203,,
0.7132120132446289,0.84375,0,207,,
0.7681748867034912,0.84375,0,211,,
0.8631744384765625,0.625,0,215,,
0.9177478551864624,0.6562500596046448,0,219,,
0.9106524586677551,0.6875,0,223,,
0.9083126783370972,0.71875,0,227,,
0.8290271759033203,0.6875,0,231,,
0.8559432625770569,0.75,0,235,,
0.7366319894790649,0.8125000596046448,0,239,,
0.7688124179840088,0.6875,0,243,,
0.8739917874336243,0.6875,0,247,,
0.9768565893173218,0.71875,0,251,,
0.8003209829330444,0.78125,0,255,,
0.9217078685760498,0.75,0,259,,
0.7804189324378967,0.84375,0,263,,
0.8694866299629211,0.6875,0,267,,
