train_loss,train_accu,epoch,step,val_loss,val_accu
0.41818416118621826,0.9687500596046448,0,979,,
0.6068474054336548,0.8125000596046448,0,983,,
0.6873400211334229,0.8125000596046448,0,987,,
0.6386963725090027,0.8125000596046448,0,991,,
0.7633842825889587,0.84375,0,995,,
0.46886658668518066,0.9375,0,999,,
0.7498263120651245,0.8125000596046448,0,1003,,
0.6418298482894897,0.875,0,1007,,
0.6892050504684448,0.84375,0,1011,,
0.730156660079956,0.84375,0,1015,,
0.7622913122177124,0.8125000596046448,0,1019,,
0.7803143262863159,0.75,0,1023,,
0.8448287844657898,0.71875,0,1027,,
0.5882342457771301,0.90625,0,1031,,
0.8040412664413452,0.75,0,1035,,
0.5938428044319153,0.875,0,1039,,
0.6452338099479675,0.875,0,1043,,
0.6479549407958984,0.8125000596046448,0,1047,,
0.5926842093467712,0.84375,0,1051,,
0.725600004196167,0.84375,0,1055,,
0.7004042863845825,0.84375,0,1059,,
0.5742543935775757,0.78125,0,1063,,
0.5378269553184509,0.9375,0,1067,,
0.6747494339942932,0.875,0,1071,,
0.7236390113830566,0.8125000596046448,0,1075,,
0.8183706998825073,0.78125,0,1079,,
0.518920361995697,0.90625,0,1083,,
0.7126423716545105,0.875,0,1087,,
0.853145956993103,0.6875,0,1091,,
0.707216203212738,0.8125000596046448,0,1095,,
0.6066500544548035,0.8125000596046448,0,1099,,
0.5897930860519409,0.84375,0,1103,,
0.6987700462341309,0.875,0,1107,,
0.8069543242454529,0.8125000596046448,0,1111,,
0.772523045539856,0.78125,0,1115,,
0.6818211078643799,0.8125000596046448,0,1119,,
0.5049182176589966,0.9375,0,1123,,
,,0,1124,0.5086895823478699,0.8225838541984558
0.4394133985042572,0.9687500596046448,0,1127,,
0.7372679114341736,0.90625,0,1131,,
0.7212063074111938,0.78125,0,1135,,
0.7173770070075989,0.84375,0,1139,,
0.7154950499534607,0.8125000596046448,0,1143,,
0.6411462426185608,0.90625,0,1147,,
0.7985467910766602,0.78125,0,1151,,
0.5735560059547424,0.90625,0,1155,,
0.6516081094741821,0.8125000596046448,0,1159,,
0.5586079955101013,0.9375,0,1163,,
0.8113395571708679,0.78125,0,1167,,
0.5946385860443115,0.875,0,1171,,
0.5404132008552551,0.875,0,1175,,
0.6661173105239868,0.875,0,1179,,
0.5152277946472168,0.90625,0,1183,,
0.5274989008903503,0.84375,0,1187,,
0.5247973799705505,0.84375,0,1191,,
0.7157626748085022,0.8125000596046448,0,1195,,
0.5432134866714478,0.90625,0,1199,,
0.7719788551330566,0.90625,0,1203,,
0.5400656461715698,0.90625,0,1207,,
0.6415045857429504,0.84375,0,1211,,
0.6397212147712708,0.84375,0,1215,,
0.7539393901824951,0.75,0,1219,,
0.9137300848960876,0.6875,0,1223,,
0.6306900978088379,0.78125,0,1227,,
0.6312209367752075,0.8125000596046448,0,1231,,
0.7315782308578491,0.84375,0,1235,,
0.8336939811706543,0.71875,0,1239,,
0.7751303911209106,0.8125000596046448,0,1243,,
0.7091422080993652,0.7812500596046448,0,1247,,
0.5183119177818298,0.9375,0,1251,,
0.8013852834701538,0.78125,0,1255,,
0.7313357591629028,0.84375,0,1259,,
0.725919246673584,0.78125,0,1263,,
0.4936120808124542,0.9375,0,1267,,
0.5676085352897644,0.90625,0,1271,,
0.5577963590621948,0.90625,0,1275,,
0.6849058270454407,0.84375,0,1279,,
0.7300940752029419,0.8125000596046448,0,1283,,
0.47245684266090393,0.9375,0,1287,,
0.60920649766922,0.84375,0,1291,,
0.6351384520530701,0.90625,0,1295,,
0.7260792255401611,0.78125,0,1299,,
0.6106690764427185,0.84375,0,1303,,
0.7480839490890503,0.875,0,1307,,
0.6310467720031738,0.8125000596046448,0,1311,,
0.4236794412136078,0.9375,0,1315,,
0.7634948492050171,0.84375,0,1319,,
0.6962578296661377,0.875,0,1323,,
0.5433238744735718,0.84375,0,1327,,
0.8075774312019348,0.8125000596046448,0,1331,,
0.5750857591629028,0.84375,0,1335,,
0.898443877696991,0.71875,0,1339,,
0.7421450018882751,0.84375,0,1343,,
0.6460535526275635,0.78125,0,1347,,
0.6532963514328003,0.84375,0,1351,,
0.6270899176597595,0.84375,0,1355,,
0.5914722084999084,0.84375,0,1359,,
0.6444158554077148,0.8125000596046448,0,1363,,
0.7050213813781738,0.84375,0,1367,,
0.6773114800453186,0.875,0,1371,,
0.6305515766143799,0.90625,0,1375,,
0.7071003317832947,0.8125000596046448,0,1379,,
0.8465185761451721,0.75,0,1383,,
0.7030778527259827,0.84375,0,1387,,
0.5432631373405457,0.84375,0,1391,,
0.8068087100982666,0.84375,0,1395,,
0.5465383529663086,0.90625,0,1399,,
0.5359690189361572,0.875,0,1403,,
0.6579845547676086,0.90625,0,1407,,
0.7607558369636536,0.8125000596046448,0,1411,,
0.7429160475730896,0.84375,0,1415,,
0.5543500185012817,0.9375,0,1419,,
0.7496310472488403,0.8125000596046448,0,1423,,
0.5775374174118042,0.8125000596046448,0,1427,,
0.6466970443725586,0.8125000596046448,0,1431,,
0.6135964393615723,0.8125000596046448,0,1435,,
0.7641782760620117,0.8125000596046448,0,1439,,
0.5587151646614075,0.9375,0,1443,,
0.7949877381324768,0.75,0,1447,,
0.5096351504325867,0.90625,0,1451,,
0.7552048563957214,0.78125,0,1455,,
0.550169825553894,0.84375,0,1459,,
0.8043004870414734,0.78125,0,1463,,
0.686489462852478,0.8125000596046448,0,1467,,
0.5622122883796692,0.84375,0,1471,,
0.5157130360603333,0.84375,0,1475,,
0.7959297895431519,0.78125,0,1479,,
0.4694892168045044,0.90625,0,1483,,
0.646992564201355,0.84375,0,1487,,
0.5099467039108276,0.90625,0,1491,,
0.6731378436088562,0.875,0,1495,,
,,0,1499,0.48931884765625,0.8254792094230652
0.8376082181930542,0.84375,0,1499,,
0.5404662489891052,0.9375,0,1503,,
0.6861693859100342,0.78125,0,1507,,
0.7377766370773315,0.84375,0,1511,,
0.5884549021720886,0.9375,0,1515,,
0.5796074271202087,0.875,0,1519,,
0.586545467376709,0.9375,0,1523,,
0.5748804211616516,0.90625,0,1527,,
0.637238621711731,0.875,0,1531,,
0.801447868347168,0.78125,0,1535,,
0.8067727088928223,0.71875,0,1539,,
0.7181562185287476,0.8125000596046448,0,1543,,
0.4365653991699219,0.9375,0,1547,,
0.6601951122283936,0.84375,0,1551,,
0.5532853603363037,0.875,0,1555,,
0.7508711814880371,0.75,0,1559,,
0.5135902762413025,0.9375,0,1563,,
0.5487505197525024,0.90625,0,1567,,
0.6604393124580383,0.90625,0,1571,,
0.7055612802505493,0.8125000596046448,0,1575,,
0.4063029885292053,0.96875,0,1579,,
0.5949025750160217,0.90625,0,1583,,
0.7760847806930542,0.75,0,1587,,
0.6038248538970947,0.875,0,1591,,
0.7004055976867676,0.8125000596046448,0,1595,,
0.49983787536621094,0.9375,0,1599,,
0.7771686911582947,0.84375,0,1603,,
0.6039812564849854,0.875,0,1607,,
0.5798655152320862,0.90625,0,1611,,
0.765917956829071,0.75,0,1615,,
0.650824785232544,0.84375,0,1619,,
0.5389167666435242,0.875,0,1623,,
0.9105566143989563,0.8125000596046448,0,1627,,
0.6906306147575378,0.84375,0,1631,,
0.7521541714668274,0.84375,0,1635,,
0.591888427734375,0.9375,0,1639,,
0.6515076756477356,0.8125000596046448,0,1643,,
0.6351869702339172,0.8125000596046448,0,1647,,
0.4671316146850586,0.90625,0,1651,,
0.7810866236686707,0.75,0,1655,,
0.6684387922286987,0.875,0,1659,,
0.6776149868965149,0.78125,0,1663,,
0.7260802388191223,0.75,0,1667,,
0.6878262162208557,0.8125000596046448,0,1671,,
0.6027739644050598,0.90625,0,1675,,
0.5544283390045166,0.90625,0,1679,,
0.6494948267936707,0.875,0,1683,,
0.7115116119384766,0.84375,0,1687,,
0.6047524809837341,0.875,0,1691,,
0.5239216685295105,0.9375,0,1695,,
0.46294766664505005,0.90625,0,1699,,
0.5504512190818787,0.90625,0,1703,,
0.5726974010467529,0.90625,0,1707,,
0.602878987789154,0.875,0,1711,,
0.8334104418754578,0.78125,0,1715,,
0.6072807312011719,0.84375,0,1719,,
0.6946264505386353,0.78125,0,1723,,
0.4956798851490021,0.90625,0,1727,,
0.697342574596405,0.875,0,1731,,
0.6948554515838623,0.78125,0,1735,,
0.6201558113098145,0.8125000596046448,0,1739,,
0.4981088936328888,0.9375,0,1743,,
0.5763892531394958,0.875,0,1747,,
0.6620166301727295,0.875,0,1751,,
0.7063894867897034,0.84375,0,1755,,
0.4496268630027771,0.9375,0,1759,,
0.5435361862182617,0.90625,0,1763,,
0.5377046465873718,0.84375,0,1767,,
0.7316939830780029,0.8125000596046448,0,1771,,
0.7191560864448547,0.875,0,1775,,
0.8067464828491211,0.71875,0,1779,,
0.7910477519035339,0.84375,0,1783,,
0.5370821952819824,0.90625,0,1787,,
0.6915116310119629,0.75,0,1791,,
0.9258168339729309,0.875,0,1795,,
0.8069894909858704,0.8125000596046448,0,1799,,
0.7338364720344543,0.75,0,1803,,
0.4639355540275574,0.9687500596046448,0,1807,,
0.8509048819541931,0.75,0,1811,,
0.5801094174385071,0.84375,0,1815,,
0.39539584517478943,0.9687500596046448,0,1819,,
0.7187990546226501,0.9375,0,1823,,
0.5936259627342224,0.875,0,1827,,
0.6198894381523132,0.84375,0,1831,,
1.1474887132644653,0.59375,0,1835,,
0.37478214502334595,0.9687500596046448,0,1839,,
0.8055068850517273,0.78125,0,1843,,
0.7248754501342773,0.78125,0,1847,,
0.7490661144256592,0.875,0,1851,,
0.9717220664024353,0.75,0,1855,,
0.638559103012085,0.8125000596046448,0,1859,,
0.6612361073493958,0.84375,0,1863,,
0.7915750741958618,0.8125000596046448,0,1867,,
0.6750355362892151,0.875,0,1871,,
,,0,1874,0.46602755784988403,0.8387579917907715
0.7810354232788086,0.71875,1,1878,,
0.5245770812034607,0.84375,1,1882,,
0.5917534232139587,0.8125000596046448,1,1886,,
0.6277945637702942,0.875,1,1890,,
0.6067097783088684,0.875,1,1894,,
0.6504213213920593,0.84375,1,1898,,
0.6822453737258911,0.84375,1,1902,,
0.45610010623931885,0.9375,1,1906,,
0.8285573124885559,0.78125,1,1910,,
0.7450814843177795,0.78125,1,1914,,
0.8663250207901001,0.78125,1,1918,,
0.6560675501823425,0.875,1,1922,,
0.565310537815094,0.875,1,1926,,
0.4937937259674072,0.875,1,1930,,
0.7535699009895325,0.71875,1,1934,,
0.6148912906646729,0.8125000596046448,1,1938,,
0.690746009349823,0.75,1,1942,,
0.42839619517326355,0.9375,1,1946,,
0.49976858496665955,0.90625,1,1950,,
0.5785121321678162,0.90625,1,1954,,
0.7492153644561768,0.75,1,1958,,
0.7876490950584412,0.6875,1,1962,,
0.4694114923477173,0.9375,1,1966,,
0.6858983635902405,0.8125000596046448,1,1970,,
0.5720431804656982,0.90625,1,1974,,
0.5137030482292175,0.9375,1,1978,,
0.6917008757591248,0.84375,1,1982,,
0.6554563641548157,0.84375,1,1986,,
0.6702636480331421,0.75,1,1990,,
0.40074825286865234,1.0,1,1994,,
0.6253892183303833,0.875,1,1998,,
0.5350049734115601,0.90625,1,2002,,
0.7781326770782471,0.75,1,2006,,
0.5703779458999634,0.90625,1,2010,,
0.620263397693634,0.8125000596046448,1,2014,,
0.5319135785102844,0.90625,1,2018,,
0.5296541452407837,0.9687500596046448,1,2022,,
0.8507343530654907,0.71875,1,2026,,
0.5997604727745056,0.84375,1,2030,,
0.5882954597473145,0.90625,1,2034,,
0.6365852355957031,0.84375,1,2038,,
0.6496350765228271,0.84375,1,2042,,
0.671955406665802,0.84375,1,2046,,
0.6341001987457275,0.84375,1,2050,,
0.4875260889530182,0.875,1,2054,,
0.5084254741668701,0.90625,1,2058,,
0.4646413028240204,0.9687500596046448,1,2062,,
0.6653860807418823,0.875,1,2066,,
0.7000724077224731,0.84375,1,2070,,
0.4673813581466675,0.9375,1,2074,,
0.6375350952148438,0.8125000596046448,1,2078,,
0.4569663107395172,0.875,1,2082,,
0.6908186078071594,0.875,1,2086,,
0.6366264224052429,0.84375,1,2090,,
0.46226266026496887,0.9375,1,2094,,
0.715395450592041,0.78125,1,2098,,
0.6807584762573242,0.875,1,2102,,
0.5512195825576782,0.90625,1,2106,,
0.6818027496337891,0.875,1,2110,,
0.6673671007156372,0.8125000596046448,1,2114,,
0.772078812122345,0.75,1,2118,,
0.7854637503623962,0.90625,1,2122,,
0.6961535811424255,0.8125000596046448,1,2126,,
0.74067223072052,0.78125,1,2130,,
0.5306233167648315,0.875,1,2134,,
0.7200101613998413,0.8125000596046448,1,2138,,
0.9401161670684814,0.75,1,2142,,
0.5732592940330505,0.9375,1,2146,,
0.9242647290229797,0.84375,1,2150,,
0.6627280712127686,0.78125,1,2154,,
0.5358924269676208,0.90625,1,2158,,
0.6345116496086121,0.875,1,2162,,
0.6237500309944153,0.875,1,2166,,
0.6854720115661621,0.84375,1,2170,,
0.533935010433197,0.875,1,2174,,
0.6897883415222168,0.875,1,2178,,
0.4934084713459015,0.90625,1,2182,,
0.7179011702537537,0.8125000596046448,1,2186,,
0.6870939135551453,0.8125000596046448,1,2190,,
0.3862912654876709,0.9687500596046448,1,2194,,
0.5345221757888794,0.875,1,2198,,
0.5744711756706238,0.875,1,2202,,
0.7420029640197754,0.71875,1,2206,,
0.503254234790802,0.90625,1,2210,,
0.5058206915855408,0.90625,1,2214,,
0.5901564955711365,0.90625,1,2218,,
0.6986373662948608,0.84375,1,2222,,
0.6437695026397705,0.8125000596046448,1,2226,,
0.6386579275131226,0.875,1,2230,,
0.5712189674377441,0.875,1,2234,,
0.7210341691970825,0.875,1,2238,,
0.6813875436782837,0.78125,1,2242,,
0.4943614900112152,0.9375,1,2246,,
,,1,2249,0.4335709810256958,0.8481429815292358
0.5482251048088074,0.84375,1,2250,,
0.6829944252967834,0.84375,1,2254,,
0.628229558467865,0.875,1,2258,,
0.660581111907959,0.8125000596046448,1,2262,,
0.524867594242096,0.875,1,2266,,
0.7010893225669861,0.84375,1,2270,,
0.6450502276420593,0.90625,1,2274,,
0.5939258933067322,0.875,1,2278,,
0.7411181330680847,0.8125000596046448,1,2282,,
0.4638959765434265,0.90625,1,2286,,
0.5769836902618408,0.90625,1,2290,,
0.7213566899299622,0.8125000596046448,1,2294,,
0.6290463209152222,0.875,1,2298,,
0.9800218939781189,0.71875,1,2302,,
0.6641139984130859,0.875,1,2306,,
0.723115086555481,0.875,1,2310,,
0.7542300224304199,0.6875,1,2314,,
0.6278997659683228,0.84375,1,2318,,
0.6027823686599731,0.84375,1,2322,,
0.718777596950531,0.78125,1,2326,,
0.5309443473815918,0.9375,1,2330,,
0.733409583568573,0.8125000596046448,1,2334,,
0.6275473237037659,0.875,1,2338,,
0.7577195763587952,0.78125,1,2342,,
0.8113301396369934,0.78125,1,2346,,
0.7487646341323853,0.84375,1,2350,,
0.5401012301445007,0.875,1,2354,,
0.7770231366157532,0.71875,1,2358,,
0.7679215669631958,0.84375,1,2362,,
0.7762290239334106,0.8125000596046448,1,2366,,
0.6951112151145935,0.75,1,2370,,
0.6941785216331482,0.875,1,2374,,
0.6512926816940308,0.8125000596046448,1,2378,,
0.7294129729270935,0.875,1,2382,,
0.6958144903182983,0.84375,1,2386,,
0.7769187092781067,0.8125000596046448,1,2390,,
0.7204427123069763,0.75,1,2394,,
0.8891671895980835,0.8125000596046448,1,2398,,
0.5654731392860413,0.90625,1,2402,,
0.6990377306938171,0.84375,1,2406,,
0.6769301891326904,0.78125,1,2410,,
0.6929313540458679,0.875,1,2414,,
0.48294463753700256,0.90625,1,2418,,
0.44975027441978455,0.9375,1,2422,,
0.690897524356842,0.8125000596046448,1,2426,,
0.6737009286880493,0.78125,1,2430,,
0.7555350661277771,0.75,1,2434,,
0.4981060326099396,0.90625,1,2438,,
0.5830842852592468,0.8125000596046448,1,2442,,
0.63850337266922,0.875,1,2446,,
0.494843065738678,0.9375,1,2450,,
0.7185237407684326,0.78125,1,2454,,
0.5230112075805664,0.875,1,2458,,
0.4357703924179077,0.90625,1,2462,,
0.5190465450286865,0.90625,1,2466,,
0.785801112651825,0.78125,1,2470,,
0.6998270750045776,0.84375,1,2474,,
0.650561511516571,0.875,1,2478,,
0.723071277141571,0.75,1,2482,,
0.8148788213729858,0.78125,1,2486,,
0.6669086217880249,0.875,1,2490,,
0.7017470002174377,0.71875,1,2494,,
0.6018334031105042,0.9375,1,2498,,
0.46546825766563416,0.9375,1,2502,,
0.6299522519111633,0.875,1,2506,,
0.4991200864315033,0.9375,1,2510,,
0.6658738851547241,0.8125000596046448,1,2514,,
0.731903612613678,0.78125,1,2518,,
0.5211660861968994,0.84375,1,2522,,
0.6539533138275146,0.84375,1,2526,,
0.8550364375114441,0.71875,1,2530,,
0.7190942168235779,0.84375,1,2534,,
0.5265313386917114,0.875,1,2538,,
0.7575342655181885,0.75,1,2542,,
0.6965764760971069,0.78125,1,2546,,
0.6523694396018982,0.84375,1,2550,,
0.6625886559486389,0.90625,1,2554,,
0.7969382405281067,0.84375,1,2558,,
0.5631519556045532,0.9375,1,2562,,
0.5271052122116089,0.875,1,2566,,
0.4940333664417267,0.90625,1,2570,,
0.7123633623123169,0.84375,1,2574,,
0.5667368769645691,0.875,1,2578,,
0.5757284760475159,0.90625,1,2582,,
0.6582001447677612,0.8125000596046448,1,2586,,
0.7284970283508301,0.8125,1,2590,,
0.6893567442893982,0.90625,1,2594,,
0.5523587465286255,0.875,1,2598,,
0.6625731587409973,0.875,1,2602,,
0.38824233412742615,0.9687500596046448,1,2606,,
0.504498302936554,0.9375,1,2610,,
0.7014208436012268,0.84375,1,2614,,
0.6352993845939636,0.875,1,2618,,
0.5247365236282349,0.84375,1,2622,,
,,1,2624,0.4325126111507416,0.8456469774246216
0.5789783000946045,0.90625,1,2626,,
0.5447533130645752,0.90625,1,2630,,
0.4009018540382385,0.9375,1,2634,,
